MAC Id,Login Time,Session Time,Download,Upload
xx:xx:xx:xx:xx:xx,10-06-25 9:36,0:31:58,570,22
xx:xx:xx:xx:xx:xx,10-06-25 9:04,0:30:34,596,25
xx:xx:xx:xx:xx:xx,10-06-25 8:33,0:27:17,979,43
xx:xx:xx:xx:xx:xx,10-06-25 8:06,0:27:00,360,17
xx:xx:xx:xx:xx:xx,10-06-25 7:39,0:32:12,497,19
xx:xx:xx:xx:xx:xx,10-06-25 7:07,0:32:15,300,16
xx:xx:xx:xx:xx:xx,10-06-25 6:34,0:30:42,362,11
xx:xx:xx:xx:xx:xx,10-06-25 6:04,0:29:50,382,13
xx:xx:xx:xx:xx:xx,10-06-25 5:34,0:30:57,350,8
xx:xx:xx:xx:xx:xx,10-06-25 5:00,0:05:34,80,1
xx:xx:xx:xx:xx:xx,10-06-25 4:54,0:31:12,427,9
xx:xx:xx:xx:xx:xx,10-06-25 4:23,0:31:34,680,12
xx:xx:xx:xx:xx:xx,10-06-25 3:51,0:30:10,73,6
xx:xx:xx:xx:xx:xx,10-06-25 3:21,0:28:01,1421,35
xx:xx:xx:xx:xx:xx,10-06-25 2:53,0:30:20,213,11
xx:xx:xx:xx:xx:xx,10-06-25 2:23,0:29:59,31,4
xx:xx:xx:xx:xx:xx,10-06-25 1:53,0:27:58,66,7
xx:xx:xx:xx:xx:xx,10-06-25 1:25,0:32:19,3,1
xx:xx:xx:xx:xx:xx,10-06-25 0:52,0:31:39,4,40
xx:xx:xx:xx:xx:xx,10-06-25 0:21,0:30:20,5,2
xx:xx:xx:xx:xx:xx,09-06-25 23:50,0:30:51,484,14
xx:xx:xx:xx:xx:xx,09-06-25 23:20,0:28:15,1118,33
xx:xx:xx:xx:xx:xx,09-06-25 22:51,0:30:33,2291,63
xx:xx:xx:xx:xx:xx,09-06-25 22:21,0:28:25,1218,37
xx:xx:xx:xx:xx:xx,09-06-25 21:52,0:30:48,2130,41
xx:xx:xx:xx:xx:xx,09-06-25 21:22,0:27:29,186,22
xx:xx:xx:xx:xx:xx,09-06-25 20:54,0:28:47,459,23
xx:xx:xx:xx:xx:xx,09-06-25 20:25,0:27:03,260,19
xx:xx:xx:xx:xx:xx,09-06-25 19:58,0:27:03,2513,64
xx:xx:xx:xx:xx:xx,09-06-25 19:31,0:32:04,1737,47
xx:xx:xx:xx:xx:xx,09-06-25 18:59,0:30:17,1536,49
xx:xx:xx:xx:xx:xx,09-06-25 18:29,0:31:05,2213,64
xx:xx:xx:xx:xx:xx,09-06-25 17:58,0:27:17,821,29
xx:xx:xx:xx:xx:xx,09-06-25 17:30,0:31:23,1396,37
xx:xx:xx:xx:xx:xx,09-06-25 16:59,0:29:32,1259,403
xx:xx:xx:xx:xx:xx,09-06-25 16:30,0:32:27,1772,2003
xx:xx:xx:xx:xx:xx,09-06-25 15:57,0:31:32,5601,2262
xx:xx:xx:xx:xx:xx,09-06-25 15:26,0:31:43,1167,1279
xx:xx:xx:xx:xx:xx,09-06-25 14:54,0:31:18,681,57
xx:xx:xx:xx:xx:xx,09-06-25 14:23,0:29:02,626,36
xx:xx:xx:xx:xx:xx,09-06-25 13:54,0:27:35,373,31
xx:xx:xx:xx:xx:xx,09-06-25 13:26,0:31:27,6622,139
xx:xx:xx:xx:xx:xx,09-06-25 12:54,0:31:59,717,15
xx:xx:xx:xx:xx:xx,09-06-25 12:23,0:29:04,769,25
xx:xx:xx:xx:xx:xx,09-06-25 11:53,0:29:49,127,11
xx:xx:xx:xx:xx:xx,09-06-25 11:24,0:28:52,505,96
xx:xx:xx:xx:xx:xx,09-06-25 10:55,0:32:29,160,19
xx:xx:xx:xx:xx:xx,09-06-25 10:22,0:27:51,275,151
xx:xx:xx:xx:xx:xx,09-06-25 9:54,0:30:08,263,15
xx:xx:xx:xx:xx:xx,09-06-25 9:24,0:27:26,61,7
xx:xx:xx:xx:xx:xx,09-06-25 8:57,0:27:34,254,11
xx:xx:xx:xx:xx:xx,09-06-25 8:29,0:29:54,9,2
xx:xx:xx:xx:xx:xx,09-06-25 7:59,0:31:29,4446,78
xx:xx:xx:xx:xx:xx,09-06-25 7:28,0:32:16,2219,60
xx:xx:xx:xx:xx:xx,09-06-25 6:56,0:30:37,1525,241
xx:xx:xx:xx:xx:xx,09-06-25 3:33,0:09:39,1,1
xx:xx:xx:xx:xx:xx,09-06-25 2:33,0:05:46,0,0
xx:xx:xx:xx:xx:xx,09-06-25 2:27,0:32:55,45,5
xx:xx:xx:xx:xx:xx,09-06-25 0:43,0:23:04,3,1
xx:xx:xx:xx:xx:xx,09-06-25 0:20,0:31:29,3424,242
xx:xx:xx:xx:xx:xx,08-06-25 23:49,0:29:19,3210,168
xx:xx:xx:xx:xx:xx,08-06-25 23:19,0:27:54,580,65
xx:xx:xx:xx:xx:xx,08-06-25 22:51,0:27:28,156,9
xx:xx:xx:xx:xx:xx,08-06-25 22:24,0:30:06,736,27
xx:xx:xx:xx:xx:xx,08-06-25 21:54,0:30:46,571,28
xx:xx:xx:xx:xx:xx,08-06-25 21:23,0:31:37,449,32
xx:xx:xx:xx:xx:xx,08-06-25 20:51,0:31:21,3009,105
xx:xx:xx:xx:xx:xx,08-06-25 20:18,0:04:25,77,7
xx:xx:xx:xx:xx:xx,08-06-25 20:12,0:07:07,92,8
xx:xx:xx:xx:xx:xx,08-06-25 20:05,0:32:45,620,28
xx:xx:xx:xx:xx:xx,08-06-25 19:32,0:32:13,4587,116
xx:xx:xx:xx:xx:xx,08-06-25 19:00,0:30:03,4692,132
xx:xx:xx:xx:xx:xx,08-06-25 18:30,0:30:14,4501,122
xx:xx:xx:xx:xx:xx,08-06-25 18:00,0:28:49,174,16
xx:xx:xx:xx:xx:xx,08-06-25 17:31,0:29:14,1649,39
xx:xx:xx:xx:xx:xx,08-06-25 17:02,0:28:09,3531,78
xx:xx:xx:xx:xx:xx,08-06-25 16:34,0:29:45,1914,56
xx:xx:xx:xx:xx:xx,08-06-25 16:04,0:32:08,1881,49
xx:xx:xx:xx:xx:xx,08-06-25 15:32,0:28:46,12888,749
xx:xx:xx:xx:xx:xx,08-06-25 15:03,0:27:42,1270,56
xx:xx:xx:xx:xx:xx,08-06-25 14:35,0:30:28,585,27
xx:xx:xx:xx:xx:xx,08-06-25 14:05,0:32:21,1011,29
xx:xx:xx:xx:xx:xx,08-06-25 13:33,0:32:37,677,20
xx:xx:xx:xx:xx:xx,08-06-25 13:00,0:30:56,1544,37
xx:xx:xx:xx:xx:xx,08-06-25 12:29,0:27:16,358,293
xx:xx:xx:xx:xx:xx,08-06-25 12:02,0:32:06,2388,193
xx:xx:xx:xx:xx:xx,08-06-25 11:30,0:30:18,1645,42
xx:xx:xx:xx:xx:xx,08-06-25 10:59,0:29:35,1530,53
xx:xx:xx:xx:xx:xx,08-06-25 10:30,0:32:51,1275,47
xx:xx:xx:xx:xx:xx,08-06-25 9:57,0:29:10,156,16
xx:xx:xx:xx:xx:xx,08-06-25 9:28,0:30:33,26,7
xx:xx:xx:xx:xx:xx,08-06-25 8:57,0:27:39,446,18
xx:xx:xx:xx:xx:xx,08-06-25 8:30,0:27:48,842,27
xx:xx:xx:xx:xx:xx,08-06-25 8:02,0:32:20,587,199
xx:xx:xx:xx:xx:xx,08-06-25 7:29,0:29:48,432,17
xx:xx:xx:xx:xx:xx,08-06-25 7:00,0:27:35,193,12
xx:xx:xx:xx:xx:xx,08-06-25 6:32,0:30:06,392,10
xx:xx:xx:xx:xx:xx,08-06-25 6:02,0:29:27,197,9
xx:xx:xx:xx:xx:xx,08-06-25 5:33,0:31:20,237,5
xx:xx:xx:xx:xx:xx,08-06-25 5:00,0:00:08,0,0
xx:xx:xx:xx:xx:xx,08-06-25 4:59,0:28:16,254,8
xx:xx:xx:xx:xx:xx,08-06-25 4:31,0:29:04,343,17
xx:xx:xx:xx:xx:xx,08-06-25 4:01,0:09:07,44,3
xx:xx:xx:xx:xx:xx,08-06-25 3:49,0:06:44,10,2
xx:xx:xx:xx:xx:xx,08-06-25 3:42,0:31:04,72,6
xx:xx:xx:xx:xx:xx,08-06-25 3:11,0:32:33,152,8
xx:xx:xx:xx:xx:xx,08-06-25 2:38,0:29:21,6,2
xx:xx:xx:xx:xx:xx,08-06-25 2:09,0:27:52,25,3
xx:xx:xx:xx:xx:xx,08-06-25 1:41,0:30:18,7,3
xx:xx:xx:xx:xx:xx,08-06-25 1:11,0:28:19,9,4
xx:xx:xx:xx:xx:xx,08-06-25 0:43,0:31:50,32,7
xx:xx:xx:xx:xx:xx,08-06-25 0:11,0:27:20,9,4
xx:xx:xx:xx:xx:xx,07-06-25 23:43,0:30:53,573,22
xx:xx:xx:xx:xx:xx,07-06-25 23:13,0:30:00,1394,34
xx:xx:xx:xx:xx:xx,07-06-25 22:43,0:29:00,1558,38
xx:xx:xx:xx:xx:xx,07-06-25 22:11,0:19:38,1081,30
xx:xx:xx:xx:xx:xx,07-06-25 21:51,0:28:34,1157,42
xx:xx:xx:xx:xx:xx,07-06-25 21:23,0:29:36,1334,55
xx:xx:xx:xx:xx:xx,07-06-25 20:53,0:30:38,401,20
xx:xx:xx:xx:xx:xx,07-06-25 20:23,0:32:08,2154,116
xx:xx:xx:xx:xx:xx,07-06-25 19:50,0:28:47,1781,48
xx:xx:xx:xx:xx:xx,07-06-25 19:22,0:28:30,1578,50
xx:xx:xx:xx:xx:xx,07-06-25 18:53,0:30:07,84,10
xx:xx:xx:xx:xx:xx,07-06-25 18:23,0:28:48,201,22
xx:xx:xx:xx:xx:xx,07-06-25 17:54,0:32:11,48,14
xx:xx:xx:xx:xx:xx,07-06-25 17:22,0:27:56,261,8
xx:xx:xx:xx:xx:xx,07-06-25 16:54,0:28:38,420,8
xx:xx:xx:xx:xx:xx,07-06-25 16:26,0:32:38,135,12
xx:xx:xx:xx:xx:xx,07-06-25 15:53,0:28:41,472,194
xx:xx:xx:xx:xx:xx,07-06-25 15:24,0:27:47,119,8
xx:xx:xx:xx:xx:xx,07-06-25 14:56,0:29:52,316,24
xx:xx:xx:xx:xx:xx,07-06-25 14:27,0:32:41,28,6
xx:xx:xx:xx:xx:xx,07-06-25 13:54,0:32:53,229,9
xx:xx:xx:xx:xx:xx,07-06-25 13:21,0:28:40,197,8
xx:xx:xx:xx:xx:xx,07-06-25 12:52,0:30:04,221,12
xx:xx:xx:xx:xx:xx,07-06-25 12:22,0:28:21,268,12
xx:xx:xx:xx:xx:xx,07-06-25 11:54,0:32:07,118,5
xx:xx:xx:xx:xx:xx,07-06-25 11:22,0:30:59,9,1
xx:xx:xx:xx:xx:xx,07-06-25 10:51,0:30:53,93,7
xx:xx:xx:xx:xx:xx,07-06-25 10:20,0:31:53,72,5
xx:xx:xx:xx:xx:xx,07-06-25 9:48,0:27:32,56,4
xx:xx:xx:xx:xx:xx,07-06-25 9:21,0:27:52,7,2
xx:xx:xx:xx:xx:xx,07-06-25 8:53,0:28:21,77,3
xx:xx:xx:xx:xx:xx,07-06-25 8:24,0:32:24,55,6
xx:xx:xx:xx:xx:xx,07-06-25 7:52,0:28:56,304,16
xx:xx:xx:xx:xx:xx,07-06-25 7:23,0:29:33,1028,50
xx:xx:xx:xx:xx:xx,07-06-25 6:51,0:20:44,210,14
xx:xx:xx:xx:xx:xx,07-06-25 6:30,0:31:22,267,21
xx:xx:xx:xx:xx:xx,07-06-25 5:58,0:27:51,503,29
xx:xx:xx:xx:xx:xx,07-06-25 5:31,0:27:51,342,24
xx:xx:xx:xx:xx:xx,07-06-25 5:00,0:30:53,43,5
xx:xx:xx:xx:xx:xx,07-06-25 4:29,0:31:28,5,1
xx:xx:xx:xx:xx:xx,07-06-25 3:57,0:28:22,1,1
xx:xx:xx:xx:xx:xx,07-06-25 3:29,0:31:33,203,5
xx:xx:xx:xx:xx:xx,07-06-25 2:57,0:30:07,6,2
xx:xx:xx:xx:xx:xx,07-06-25 2:27,0:31:36,5,2
xx:xx:xx:xx:xx:xx,07-06-25 1:56,0:27:45,1,1
xx:xx:xx:xx:xx:xx,07-06-25 1:28,0:31:16,4,3
xx:xx:xx:xx:xx:xx,07-06-25 0:57,0:27:09,1,1
xx:xx:xx:xx:xx:xx,07-06-25 0:29,0:28:32,4,1
xx:xx:xx:xx:xx:xx,07-06-25 0:01,0:30:22,171,15
xx:xx:xx:xx:xx:xx,06-06-25 23:30,0:28:57,89,8
xx:xx:xx:xx:xx:xx,06-06-25 23:02,0:28:55,565,25
xx:xx:xx:xx:xx:xx,06-06-25 22:33,0:29:59,1248,54
xx:xx:xx:xx:xx:xx,06-06-25 22:03,0:30:45,1591,53
xx:xx:xx:xx:xx:xx,06-06-25 21:32,0:30:09,1669,66
xx:xx:xx:xx:xx:xx,06-06-25 21:02,0:29:34,1418,48
xx:xx:xx:xx:xx:xx,06-06-25 20:32,0:30:56,1119,36
xx:xx:xx:xx:xx:xx,06-06-25 20:01,0:29:53,2158,72
xx:xx:xx:xx:xx:xx,06-06-25 19:31,0:28:16,814,30
xx:xx:xx:xx:xx:xx,06-06-25 19:03,0:31:17,1055,37
xx:xx:xx:xx:xx:xx,06-06-25 18:32,0:29:56,880,44
xx:xx:xx:xx:xx:xx,06-06-25 18:02,0:31:41,988,35
xx:xx:xx:xx:xx:xx,06-06-25 17:30,0:30:19,1145,27
xx:xx:xx:xx:xx:xx,06-06-25 17:00,0:29:07,2308,64
xx:xx:xx:xx:xx:xx,06-06-25 16:31,0:29:26,475,22
xx:xx:xx:xx:xx:xx,06-06-25 16:01,0:29:48,507,28
xx:xx:xx:xx:xx:xx,06-06-25 15:32,0:30:10,215,15
xx:xx:xx:xx:xx:xx,06-06-25 15:01,0:27:39,410,15
xx:xx:xx:xx:xx:xx,06-06-25 14:34,0:32:15,1347,21
xx:xx:xx:xx:xx:xx,06-06-25 14:01,0:31:24,793,24
xx:xx:xx:xx:xx:xx,06-06-25 13:30,0:28:09,770,71
xx:xx:xx:xx:xx:xx,06-06-25 13:02,0:28:51,135,7
xx:xx:xx:xx:xx:xx,06-06-25 12:33,0:28:11,17,3
xx:xx:xx:xx:xx:xx,06-06-25 12:05,0:30:58,130,5
xx:xx:xx:xx:xx:xx,06-06-25 11:34,0:32:19,409,11
xx:xx:xx:xx:xx:xx,06-06-25 11:02,0:30:52,3805,116
xx:xx:xx:xx:xx:xx,06-06-25 10:31,0:27:03,132,9
xx:xx:xx:xx:xx:xx,06-06-25 10:04,0:29:42,287,17
xx:xx:xx:xx:xx:xx,06-06-25 9:34,0:31:18,113,9
xx:xx:xx:xx:xx:xx,06-06-25 9:03,0:30:45,848,675
xx:xx:xx:xx:xx:xx,06-06-25 8:32,0:30:37,293,16
xx:xx:xx:xx:xx:xx,06-06-25 8:01,0:30:55,454,15
xx:xx:xx:xx:xx:xx,06-06-25 7:30,0:31:39,1150,134
xx:xx:xx:xx:xx:xx,06-06-25 6:59,0:27:52,142,6
xx:xx:xx:xx:xx:xx,06-06-25 6:31,0:27:00,58,6
xx:xx:xx:xx:xx:xx,06-06-25 6:04,0:30:38,12,2
xx:xx:xx:xx:xx:xx,06-06-25 5:33,0:30:22,15,1
xx:xx:xx:xx:xx:xx,06-06-25 5:00,0:29:29,1,1
xx:xx:xx:xx:xx:xx,06-06-25 4:30,0:30:53,6,2
xx:xx:xx:xx:xx:xx,06-06-25 3:59,0:27:02,1,1
xx:xx:xx:xx:xx:xx,06-06-25 3:32,0:30:57,3,1
xx:xx:xx:xx:xx:xx,06-06-25 3:01,0:28:28,1,1
xx:xx:xx:xx:xx:xx,06-06-25 2:33,0:28:14,1,0
xx:xx:xx:xx:xx:xx,06-06-25 2:04,0:27:38,23,2
xx:xx:xx:xx:xx:xx,06-06-25 1:37,0:30:14,2,1
xx:xx:xx:xx:xx:xx,06-06-25 1:07,0:28:06,2,1
xx:xx:xx:xx:xx:xx,06-06-25 0:39,0:31:31,151,4
xx:xx:xx:xx:xx:xx,06-06-25 0:07,0:28:49,294,7
xx:xx:xx:xx:xx:xx,05-06-25 23:38,0:29:56,2414,50
xx:xx:xx:xx:xx:xx,05-06-25 23:08,0:31:06,552,20
xx:xx:xx:xx:xx:xx,05-06-25 22:37,0:27:41,717,20
xx:xx:xx:xx:xx:xx,05-06-25 22:09,0:32:18,930,24
xx:xx:xx:xx:xx:xx,05-06-25 21:37,0:30:58,750,40
xx:xx:xx:xx:xx:xx,05-06-25 21:06,0:28:14,320,27
xx:xx:xx:xx:xx:xx,05-06-25 20:38,0:29:39,300,22
xx:xx:xx:xx:xx:xx,05-06-25 20:08,0:28:12,154,10
xx:xx:xx:xx:xx:xx,05-06-25 19:40,0:32:15,475,16
xx:xx:xx:xx:xx:xx,05-06-25 19:08,0:30:20,889,26
xx:xx:xx:xx:xx:xx,05-06-25 18:38,0:29:55,231,9
xx:xx:xx:xx:xx:xx,05-06-25 18:08,0:30:14,1000,17
xx:xx:xx:xx:xx:xx,05-06-25 17:37,0:27:56,516,33
xx:xx:xx:xx:xx:xx,05-06-25 17:09,0:31:23,7550,228
xx:xx:xx:xx:xx:xx,05-06-25 16:38,0:27:30,10844,278
xx:xx:xx:xx:xx:xx,05-06-25 16:11,0:27:53,3581,62
xx:xx:xx:xx:xx:xx,05-06-25 15:43,0:32:31,1301,35
xx:xx:xx:xx:xx:xx,05-06-25 15:10,0:30:41,914,25
xx:xx:xx:xx:xx:xx,05-06-25 14:39,0:28:58,383,13
xx:xx:xx:xx:xx:xx,05-06-25 14:11,0:30:15,755,24
xx:xx:xx:xx:xx:xx,05-06-25 13:40,0:31:31,1505,42
xx:xx:xx:xx:xx:xx,05-06-25 13:09,0:30:25,1475,44
xx:xx:xx:xx:xx:xx,05-06-25 12:38,0:29:11,5889,189
xx:xx:xx:xx:xx:xx,05-06-25 12:09,0:31:13,832,337
xx:xx:xx:xx:xx:xx,05-06-25 11:38,0:27:12,253,22
xx:xx:xx:xx:xx:xx,05-06-25 11:11,0:31:21,1203,44
xx:xx:xx:xx:xx:xx,05-06-25 10:39,0:27:42,1572,44
xx:xx:xx:xx:xx:xx,05-06-25 10:12,0:27:27,570,22
xx:xx:xx:xx:xx:xx,05-06-25 9:44,0:29:02,347,17
xx:xx:xx:xx:xx:xx,05-06-25 9:15,0:27:29,792,33
xx:xx:xx:xx:xx:xx,05-06-25 8:48,0:31:48,46,6
xx:xx:xx:xx:xx:xx,05-06-25 8:16,0:27:18,182,17
xx:xx:xx:xx:xx:xx,05-06-25 7:46,0:09:10,136,15
xx:xx:xx:xx:xx:xx,05-06-25 7:36,0:32:10,1582,253
xx:xx:xx:xx:xx:xx,05-06-25 7:04,0:30:08,871,43
xx:xx:xx:xx:xx:xx,05-06-25 6:34,0:28:54,78,10
xx:xx:xx:xx:xx:xx,05-06-25 6:05,0:30:34,172,5
xx:xx:xx:xx:xx:xx,05-06-25 5:35,0:32:35,108,7
xx:xx:xx:xx:xx:xx,05-06-25 5:00,0:31:36,1,1
xx:xx:xx:xx:xx:xx,05-06-25 4:28,0:32:41,5,2
xx:xx:xx:xx:xx:xx,05-06-25 3:55,0:30:43,53,5
xx:xx:xx:xx:xx:xx,05-06-25 3:25,0:30:36,44,5
xx:xx:xx:xx:xx:xx,05-06-25 2:54,0:31:10,645,13
xx:xx:xx:xx:xx:xx,05-06-25 2:23,0:27:51,36,4
xx:xx:xx:xx:xx:xx,05-06-25 1:55,0:27:57,94,4
xx:xx:xx:xx:xx:xx,05-06-25 1:27,0:31:38,344,8
xx:xx:xx:xx:xx:xx,05-06-25 0:55,0:28:30,159,5
xx:xx:xx:xx:xx:xx,05-06-25 0:27,0:32:13,195,9
xx:xx:xx:xx:xx:xx,04-06-25 23:55,0:30:44,1081,53
xx:xx:xx:xx:xx:xx,04-06-25 23:24,0:29:31,1514,303
xx:xx:xx:xx:xx:xx,04-06-25 22:54,0:30:42,794,126
xx:xx:xx:xx:xx:xx,04-06-25 22:24,0:30:51,898,166
xx:xx:xx:xx:xx:xx,04-06-25 21:53,0:28:58,523,23
xx:xx:xx:xx:xx:xx,04-06-25 21:24,0:32:58,534,82
xx:xx:xx:xx:xx:xx,04-06-25 20:51,0:27:32,204,93
xx:xx:xx:xx:xx:xx,04-06-25 20:23,0:31:23,178,84
xx:xx:xx:xx:xx:xx,04-06-25 19:52,0:30:58,824,52
xx:xx:xx:xx:xx:xx,04-06-25 19:21,0:30:52,518,16
xx:xx:xx:xx:xx:xx,04-06-25 18:50,0:28:41,2060,57
xx:xx:xx:xx:xx:xx,04-06-25 18:21,0:31:17,2971,90
xx:xx:xx:xx:xx:xx,04-06-25 17:50,0:28:07,779,24
xx:xx:xx:xx:xx:xx,04-06-25 17:22,0:27:33,722,23
xx:xx:xx:xx:xx:xx,04-06-25 16:54,0:30:22,2013,205
xx:xx:xx:xx:xx:xx,04-06-25 16:24,0:29:34,498,17
xx:xx:xx:xx:xx:xx,04-06-25 15:55,0:30:40,1077,43
xx:xx:xx:xx:xx:xx,04-06-25 15:21,0:29:11,2107,72
xx:xx:xx:xx:xx:xx,04-06-25 14:51,0:32:13,1195,61
xx:xx:xx:xx:xx:xx,04-06-25 14:19,0:30:19,589,14
xx:xx:xx:xx:xx:xx,04-06-25 13:49,0:32:30,1005,23
xx:xx:xx:xx:xx:xx,04-06-25 13:16,0:29:51,553,16
xx:xx:xx:xx:xx:xx,04-06-25 12:46,0:28:37,125,12
xx:xx:xx:xx:xx:xx,04-06-25 12:18,0:31:29,199,173
xx:xx:xx:xx:xx:xx,04-06-25 11:46,0:27:33,824,180
xx:xx:xx:xx:xx:xx,04-06-25 11:19,0:27:02,1783,41
xx:xx:xx:xx:xx:xx,04-06-25 10:52,0:28:43,740,33
xx:xx:xx:xx:xx:xx,04-06-25 10:23,0:28:20,635,20
xx:xx:xx:xx:xx:xx,04-06-25 9:55,0:30:59,545,24
xx:xx:xx:xx:xx:xx,04-06-25 9:24,0:32:11,551,92
xx:xx:xx:xx:xx:xx,04-06-25 8:52,0:29:01,202,18
xx:xx:xx:xx:xx:xx,04-06-25 8:23,0:27:58,330,19
xx:xx:xx:xx:xx:xx,04-06-25 7:55,0:27:39,141,17
xx:xx:xx:xx:xx:xx,04-06-25 7:27,0:29:46,120,202
xx:xx:xx:xx:xx:xx,04-06-25 6:57,0:27:56,233,9
xx:xx:xx:xx:xx:xx,04-06-25 6:29,0:30:48,40,5
xx:xx:xx:xx:xx:xx,04-06-25 5:58,0:28:36,505,21
xx:xx:xx:xx:xx:xx,04-06-25 5:30,0:27:00,261,10
xx:xx:xx:xx:xx:xx,04-06-25 5:00,0:17:08,8,1
xx:xx:xx:xx:xx:xx,04-06-25 4:42,0:27:17,2,1
xx:xx:xx:xx:xx:xx,04-06-25 4:15,0:30:40,16,5
xx:xx:xx:xx:xx:xx,04-06-25 3:44,0:30:48,89,3
xx:xx:xx:xx:xx:xx,04-06-25 3:14,0:27:05,116,3
xx:xx:xx:xx:xx:xx,04-06-25 2:47,0:32:37,452,392
xx:xx:xx:xx:xx:xx,04-06-25 2:11,0:01:11,0,0
xx:xx:xx:xx:xx:xx,04-06-25 2:09,0:31:08,91,81
xx:xx:xx:xx:xx:xx,04-06-25 1:38,0:28:39,290,120
xx:xx:xx:xx:xx:xx,04-06-25 1:08,0:08:10,166,280
xx:xx:xx:xx:xx:xx,04-06-25 0:57,0:07:31,831,62
xx:xx:xx:xx:xx:xx,04-06-25 0:50,0:31:10,1919,121
xx:xx:xx:xx:xx:xx,04-06-25 0:18,0:32:03,4827,321
xx:xx:xx:xx:xx:xx,03-06-25 23:46,0:27:48,5704,381
xx:xx:xx:xx:xx:xx,03-06-25 23:19,0:31:18,1150,52
xx:xx:xx:xx:xx:xx,03-06-25 22:47,0:28:46,1419,74
xx:xx:xx:xx:xx:xx,03-06-25 22:19,0:28:46,946,54
xx:xx:xx:xx:xx:xx,03-06-25 21:50,0:31:46,1031,57
xx:xx:xx:xx:xx:xx,03-06-25 21:18,0:31:21,1036,64
xx:xx:xx:xx:xx:xx,03-06-25 20:47,0:30:30,1501,108
xx:xx:xx:xx:xx:xx,03-06-25 20:16,0:00:00,0,0
xx:xx:xx:xx:xx:xx,03-06-25 20:16,0:31:56,3620,166
xx:xx:xx:xx:xx:xx,03-06-25 19:44,0:30:10,1424,55
xx:xx:xx:xx:xx:xx,03-06-25 19:14,0:30:21,1007,57
xx:xx:xx:xx:xx:xx,03-06-25 18:44,0:32:34,792,35
xx:xx:xx:xx:xx:xx,03-06-25 18:09,0:00:44,4,0
xx:xx:xx:xx:xx:xx,03-06-25 18:08,0:27:38,367,15
xx:xx:xx:xx:xx:xx,03-06-25 17:40,0:31:17,588,13
xx:xx:xx:xx:xx:xx,03-06-25 17:09,0:30:01,1105,22
xx:xx:xx:xx:xx:xx,03-06-25 16:39,0:32:38,693,19
xx:xx:xx:xx:xx:xx,03-06-25 16:06,0:31:23,1177,22
xx:xx:xx:xx:xx:xx,03-06-25 15:35,0:31:21,1899,45
xx:xx:xx:xx:xx:xx,03-06-25 15:04,0:28:54,2258,51
xx:xx:xx:xx:xx:xx,03-06-25 14:35,0:30:00,2260,61
xx:xx:xx:xx:xx:xx,03-06-25 14:05,0:32:13,594,21
xx:xx:xx:xx:xx:xx,03-06-25 13:32,0:32:58,1046,48
xx:xx:xx:xx:xx:xx,03-06-25 12:59,0:28:54,191,14
xx:xx:xx:xx:xx:xx,03-06-25 12:31,0:27:55,827,21
xx:xx:xx:xx:xx:xx,03-06-25 12:03,0:29:18,976,26
xx:xx:xx:xx:xx:xx,03-06-25 11:33,0:30:50,438,21
xx:xx:xx:xx:xx:xx,03-06-25 11:01,0:04:41,307,8
xx:xx:xx:xx:xx:xx,03-06-25 10:57,0:28:09,1874,44
xx:xx:xx:xx:xx:xx,03-06-25 10:28,0:28:04,2563,50
xx:xx:xx:xx:xx:xx,03-06-25 10:00,0:32:36,1771,33
xx:xx:xx:xx:xx:xx,03-06-25 9:28,0:32:54,416,21
xx:xx:xx:xx:xx:xx,03-06-25 8:55,0:30:51,852,46
xx:xx:xx:xx:xx:xx,03-06-25 8:24,0:31:22,600,26
xx:xx:xx:xx:xx:xx,03-06-25 7:53,0:32:56,542,18
xx:xx:xx:xx:xx:xx,03-06-25 7:20,0:27:05,374,206
xx:xx:xx:xx:xx:xx,03-06-25 6:53,0:28:15,78,4
xx:xx:xx:xx:xx:xx,03-06-25 6:24,0:27:02,56,4
xx:xx:xx:xx:xx:xx,03-06-25 5:57,0:28:44,111,5
xx:xx:xx:xx:xx:xx,03-06-25 5:29,0:27:49,137,6
xx:xx:xx:xx:xx:xx,03-06-25 5:00,0:05:00,42,1
xx:xx:xx:xx:xx:xx,03-06-25 4:55,0:28:55,129,5
xx:xx:xx:xx:xx:xx,03-06-25 4:26,0:29:44,7,3
xx:xx:xx:xx:xx:xx,03-06-25 3:56,0:32:40,3,1
xx:xx:xx:xx:xx:xx,03-06-25 3:23,0:30:19,6,1
xx:xx:xx:xx:xx:xx,03-06-25 2:53,0:29:36,39,2
xx:xx:xx:xx:xx:xx,03-06-25 2:23,0:28:10,30,3
xx:xx:xx:xx:xx:xx,03-06-25 1:55,0:27:26,2,1
xx:xx:xx:xx:xx:xx,03-06-25 1:28,0:30:35,156,4
xx:xx:xx:xx:xx:xx,03-06-25 0:57,0:27:32,140,6
xx:xx:xx:xx:xx:xx,03-06-25 0:30,0:29:30,776,17
xx:xx:xx:xx:xx:xx,03-06-25 0:00,0:31:35,2468,48
xx:xx:xx:xx:xx:xx,02-06-25 23:28,0:29:10,1692,32
xx:xx:xx:xx:xx:xx,02-06-25 22:59,0:30:48,1274,54
xx:xx:xx:xx:xx:xx,02-06-25 22:29,0:28:36,1432,42
xx:xx:xx:xx:xx:xx,02-06-25 22:00,0:32:10,545,22
xx:xx:xx:xx:xx:xx,02-06-25 21:28,0:31:34,364,16
